PB Role URI	PB RoleSet	PB Role	VerbNet Role URI for FRED	VN_Role	VN_Sense	VerbNet VerbSense URI for FRED
https://w3id.org/framester/pb/pbdata/adorn.01__0	adorn.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.adorn_90800000	Agent	Adorn_90800000	https://w3id.org/framester/vn/vn31/data/Adorn_90800000
https://w3id.org/framester/pb/pbdata/adorn.01__1	adorn.01	ARG1	https://w3id.org/framester/vn/vn31/data/Destination.adorn_25030000	Destination	Adorn_25030000	https://w3id.org/framester/vn/vn31/data/Adorn_25030000
https://w3id.org/framester/pb/pbdata/adorn.01__1	adorn.01	ARG1	https://w3id.org/framester/vn/vn31/data/Destination.adorn_90800000	Destination	Adorn_90800000	https://w3id.org/framester/vn/vn31/data/Adorn_90800000
https://w3id.org/framester/pb/pbdata/adorn.01__2	adorn.01	ARG2	https://w3id.org/framester/vn/vn31/data/Theme.adorn_25030000	Theme	Adorn_25030000	https://w3id.org/framester/vn/vn31/data/Adorn_25030000
https://w3id.org/framester/pb/pbdata/adorn.01__2	adorn.01	ARG2	https://w3id.org/framester/vn/vn31/data/Theme.adorn_90800000	Theme	Adorn_90800000	https://w3id.org/framester/vn/vn31/data/Adorn_90800000
https://w3id.org/framester/pb/pbdata/advance.01__0	advance.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.advance_10200000	Agent	Advance_10200000	https://w3id.org/framester/vn/vn31/data/Advance_10200000
https://w3id.org/framester/pb/pbdata/advance.01__0	advance.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.advance_13030000	Agent	Advance_13030000	https://w3id.org/framester/vn/vn31/data/Advance_13030000
https://w3id.org/framester/pb/pbdata/advance.01__0	advance.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.advance_45040000	Agent	Advance_45040000	https://w3id.org/framester/vn/vn31/data/Advance_45040000
https://w3id.org/framester/pb/pbdata/advance.01__1	advance.01	ARG1	https://w3id.org/framester/vn/vn31/data/Patient.advance_45040000	Patient	Advance_45040000	https://w3id.org/framester/vn/vn31/data/Advance_45040000
https://w3id.org/framester/pb/pbdata/advance.01__1	advance.01	ARG1	https://w3id.org/framester/vn/vn31/data/Theme.advance_10200000	Theme	Advance_10200000	https://w3id.org/framester/vn/vn31/data/Advance_10200000
https://w3id.org/framester/pb/pbdata/advance.01__1	advance.01	ARG1	https://w3id.org/framester/vn/vn31/data/Theme.advance_13030000	Theme	Advance_13030000	https://w3id.org/framester/vn/vn31/data/Advance_13030000
https://w3id.org/framester/pb/pbdata/advance.01__4	advance.01	ARG4	https://w3id.org/framester/vn/vn31/data/Goal.advance_13030000	Goal	Advance_13030000	https://w3id.org/framester/vn/vn31/data/Advance_13030000
https://w3id.org/framester/pb/pbdata/advance.01__PNC	advance.01	ARG-PNC	https://w3id.org/framester/vn/vn31/data/Result.advance_45040000	Result	Advance_45040000	https://w3id.org/framester/vn/vn31/data/Advance_45040000
https://w3id.org/framester/pb/pbdata/advance.01__R-A	advance.01	ARG-R-A0	https://w3id.org/framester/vn/vn31/data/Agent.advance_45040000	Agent	Advance_45040000	https://w3id.org/framester/vn/vn31/data/Advance_45040000
https://w3id.org/framester/pb/pbdata/advance.01__TMP	advance.01	ARG-TMP	https://w3id.org/framester/vn/vn31/data/Instrument.advance_45040000	Instrument	Advance_45040000	https://w3id.org/framester/vn/vn31/data/Advance_45040000
https://w3id.org/framester/pb/pbdata/advertise.01__0	advertise.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.advertise_35020000	Agent	Advertise_35020000	https://w3id.org/framester/vn/vn31/data/Advertise_35020000
https://w3id.org/framester/pb/pbdata/advertise.01__0	advertise.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.drive_11050000	Agent	Drive_11050000	https://w3id.org/framester/vn/vn31/data/Drive_11050000
https://w3id.org/framester/pb/pbdata/advertise.01__0	advertise.01	ARG0	https://w3id.org/framester/vn/vn31/data/Theme.advertise_35020000	Theme	Advertise_35020000	https://w3id.org/framester/vn/vn31/data/Advertise_35020000
https://w3id.org/framester/pb/pbdata/advertise.01__0	advertise.01	ARG0	https://w3id.org/framester/vn/vn31/data/Theme.drive_11050000	Theme	Drive_11050000	https://w3id.org/framester/vn/vn31/data/Drive_11050000
https://w3id.org/framester/pb/pbdata/advertise.01__1	advertise.01	ARG1	https://w3id.org/framester/vn/vn31/data/Agent.advertise_35020000	Agent	Advertise_35020000	https://w3id.org/framester/vn/vn31/data/Advertise_35020000
https://w3id.org/framester/pb/pbdata/advertise.01__1	advertise.01	ARG1	https://w3id.org/framester/vn/vn31/data/Agent.drive_11050000	Agent	Drive_11050000	https://w3id.org/framester/vn/vn31/data/Drive_11050000
https://w3id.org/framester/pb/pbdata/advertise.01__1	advertise.01	ARG1	https://w3id.org/framester/vn/vn31/data/Theme.advertise_35020000	Theme	Advertise_35020000	https://w3id.org/framester/vn/vn31/data/Advertise_35020000
https://w3id.org/framester/pb/pbdata/advertise.01__1	advertise.01	ARG1	https://w3id.org/framester/vn/vn31/data/Theme.drive_11050000	Theme	Drive_11050000	https://w3id.org/framester/vn/vn31/data/Drive_11050000
https://w3id.org/framester/pb/pbdata/advise.01__0	advise.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.advise_37020000	Agent	Advise_37020000	https://w3id.org/framester/vn/vn31/data/Advise_37020000
https://w3id.org/framester/pb/pbdata/advise.01__0	advise.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.advise_58010000	Agent	Advise_58010000	https://w3id.org/framester/vn/vn31/data/Advise_58010000
https://w3id.org/framester/pb/pbdata/advise.01__1	advise.01	ARG1	https://w3id.org/framester/vn/vn31/data/Recipient.advise_37020000	Recipient	Advise_37020000	https://w3id.org/framester/vn/vn31/data/Advise_37020000
https://w3id.org/framester/pb/pbdata/advise.01__1	advise.01	ARG1	https://w3id.org/framester/vn/vn31/data/Recipient.advise_58010000	Recipient	Advise_58010000	https://w3id.org/framester/vn/vn31/data/Advise_58010000
https://w3id.org/framester/pb/pbdata/advise.01__2	advise.01	ARG2	https://w3id.org/framester/vn/vn31/data/Topic.advise_37020000	Topic	Advise_37020000	https://w3id.org/framester/vn/vn31/data/Advise_37020000
https://w3id.org/framester/pb/pbdata/advise.01__2	advise.01	ARG2	https://w3id.org/framester/vn/vn31/data/Topic.advise_58010000	Topic	Advise_58010000	https://w3id.org/framester/vn/vn31/data/Advise_58010000
https://w3id.org/framester/pb/pbdata/affect.01__0	affect.01	ARG0	https://w3id.org/framester/vn/vn31/data/Stimulus.affect_31010000	Stimulus	Affect_31010000	https://w3id.org/framester/vn/vn31/data/Affect_31010000
https://w3id.org/framester/pb/pbdata/affect.01__1	affect.01	ARG1	https://w3id.org/framester/vn/vn31/data/Experiencer.affect_31010000	Experiencer	Affect_31010000	https://w3id.org/framester/vn/vn31/data/Affect_31010000
https://w3id.org/framester/pb/pbdata/affirm.01__0	affirm.01	ARG0	https://w3id.org/framester/vn/vn31/data/Experiencer.affirm_31020000	Experiencer	Affirm_31020000	https://w3id.org/framester/vn/vn31/data/Affirm_31020000
https://w3id.org/framester/pb/pbdata/affirm.01__1	affirm.01	ARG1	https://w3id.org/framester/vn/vn31/data/Stimulus.affirm_31020000	Stimulus	Affirm_31020000	https://w3id.org/framester/vn/vn31/data/Affirm_31020000
https://w3id.org/framester/pb/pbdata/afflict.01__0	afflict.01	ARG0	https://w3id.org/framester/vn/vn31/data/Stimulus.afflict_31010000	Stimulus	Afflict_31010000	https://w3id.org/framester/vn/vn31/data/Afflict_31010000
https://w3id.org/framester/pb/pbdata/afflict.01__1	afflict.01	ARG1	https://w3id.org/framester/vn/vn31/data/Experiencer.afflict_31010000	Experiencer	Afflict_31010000	https://w3id.org/framester/vn/vn31/data/Afflict_31010000
https://w3id.org/framester/pb/pbdata/affront.01__0	affront.01	ARG0	https://w3id.org/framester/vn/vn31/data/Stimulus.affront_31010000	Stimulus	Affront_31010000	https://w3id.org/framester/vn/vn31/data/Affront_31010000
https://w3id.org/framester/pb/pbdata/affront.01__1	affront.01	ARG1	https://w3id.org/framester/vn/vn31/data/Experiencer.affront_31010000	Experiencer	Affront_31010000	https://w3id.org/framester/vn/vn31/data/Affront_31010000
https://w3id.org/framester/pb/pbdata/age.01__0	age.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.age_45040000	Agent	Age_45040000	https://w3id.org/framester/vn/vn31/data/Age_45040000
https://w3id.org/framester/pb/pbdata/age.01__1	age.01	ARG1	https://w3id.org/framester/vn/vn31/data/Patient.age_45040000	Patient	Age_45040000	https://w3id.org/framester/vn/vn31/data/Age_45040000
https://w3id.org/framester/pb/pbdata/aggravate.01__0	aggravate.01	ARG0	https://w3id.org/framester/vn/vn31/data/Stimulus.aggravate_31010000	Stimulus	Aggravate_31010000	https://w3id.org/framester/vn/vn31/data/Aggravate_31010000
https://w3id.org/framester/pb/pbdata/aggravate.01__1	aggravate.01	ARG1	https://w3id.org/framester/vn/vn31/data/Experiencer.aggravate_31010000	Experiencer	Aggravate_31010000	https://w3id.org/framester/vn/vn31/data/Aggravate_31010000
https://w3id.org/framester/pb/pbdata/aggregate.01__0	aggregate.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.aggregate_47050200	Agent	Aggregate_47050200	https://w3id.org/framester/vn/vn31/data/Aggregate_47050200
https://w3id.org/framester/pb/pbdata/aggregate.01__1	aggregate.01	ARG1	https://w3id.org/framester/vn/vn31/data/Theme.aggregate_47050200	Theme	Aggregate_47050200	https://w3id.org/framester/vn/vn31/data/Aggregate_47050200
https://w3id.org/framester/pb/pbdata/aggrieve.01__0	aggrieve.01	ARG0	https://w3id.org/framester/vn/vn31/data/Stimulus.aggrieve_31010000	Stimulus	Aggrieve_31010000	https://w3id.org/framester/vn/vn31/data/Aggrieve_31010000
https://w3id.org/framester/pb/pbdata/aggrieve.01__1	aggrieve.01	ARG1	https://w3id.org/framester/vn/vn31/data/Experiencer.aggrieve_31010000	Experiencer	Aggrieve_31010000	https://w3id.org/framester/vn/vn31/data/Aggrieve_31010000
https://w3id.org/framester/pb/pbdata/agitate.01__0	agitate.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.agitate_31010000	Agent	Agitate_31010000	https://w3id.org/framester/vn/vn31/data/Agitate_31010000
https://w3id.org/framester/pb/pbdata/agitate.01__0	agitate.01	ARG0	https://w3id.org/framester/vn/vn31/data/Stimulus.agitate_31010000	Stimulus	Agitate_31010000	https://w3id.org/framester/vn/vn31/data/Agitate_31010000
https://w3id.org/framester/pb/pbdata/agitate.01__1	agitate.01	ARG1	https://w3id.org/framester/vn/vn31/data/Experiencer.agitate_31010000	Experiencer	Agitate_31010000	https://w3id.org/framester/vn/vn31/data/Agitate_31010000
https://w3id.org/framester/pb/pbdata/agitate.01__1	agitate.01	ARG1	https://w3id.org/framester/vn/vn31/data/Recipient.agitate_31010000	Recipient	Agitate_31010000	https://w3id.org/framester/vn/vn31/data/Agitate_31010000
https://w3id.org/framester/pb/pbdata/agonize.01__1	agonize.01	ARG1	https://w3id.org/framester/vn/vn31/data/Experiencer.agonize_31010000	Experiencer	Agonize_31010000	https://w3id.org/framester/vn/vn31/data/Agonize_31010000
https://w3id.org/framester/pb/pbdata/agonize.01__2	agonize.01	ARG2	https://w3id.org/framester/vn/vn31/data/Stimulus.agonize_31010000	Stimulus	Agonize_31010000	https://w3id.org/framester/vn/vn31/data/Agonize_31010000
https://w3id.org/framester/pb/pbdata/ail.01__0	ail.01	ARG0	https://w3id.org/framester/vn/vn31/data/Patient.ail_40080100	Patient	Ail_40080100	https://w3id.org/framester/vn/vn31/data/Ail_40080100
https://w3id.org/framester/pb/pbdata/ail.01__1	ail.01	ARG1	https://w3id.org/framester/vn/vn31/data/Experiencer.ail_40080100	Experiencer	Ail_40080100	https://w3id.org/framester/vn/vn31/data/Ail_40080100
https://w3id.org/framester/pb/pbdata/aim.01__0	aim.01	ARG0	https://w3id.org/framester/vn/vn31/data/Experiencer.aim_62000000	Experiencer	Aim_62000000	https://w3id.org/framester/vn/vn31/data/Aim_62000000
https://w3id.org/framester/pb/pbdata/aim.01__1	aim.01	ARG1	https://w3id.org/framester/vn/vn31/data/Theme.aim_62000000	Theme	Aim_62000000	https://w3id.org/framester/vn/vn31/data/Aim_62000000
https://w3id.org/framester/pb/pbdata/air.01__0	air.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.air_45040000	Agent	Air_45040000	https://w3id.org/framester/vn/vn31/data/Air_45040000
https://w3id.org/framester/pb/pbdata/air.01__1	air.01	ARG1	https://w3id.org/framester/vn/vn31/data/Patient.air_45040000	Patient	Air_45040000	https://w3id.org/framester/vn/vn31/data/Air_45040000
https://w3id.org/framester/pb/pbdata/alarm.01__0	alarm.01	ARG0	https://w3id.org/framester/vn/vn31/data/Stimulus.alarm_31010000	Stimulus	Alarm_31010000	https://w3id.org/framester/vn/vn31/data/Alarm_31010000
https://w3id.org/framester/pb/pbdata/alarm.01__1	alarm.01	ARG1	https://w3id.org/framester/vn/vn31/data/Experiencer.alarm_31010000	Experiencer	Alarm_31010000	https://w3id.org/framester/vn/vn31/data/Alarm_31010000
https://w3id.org/framester/pb/pbdata/alert.01__0	alert.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.alert_37090000	Agent	Alert_37090000	https://w3id.org/framester/vn/vn31/data/Alert_37090000
https://w3id.org/framester/pb/pbdata/alert.01__1	alert.01	ARG1	https://w3id.org/framester/vn/vn31/data/Recipient.alert_37090000	Recipient	Alert_37090000	https://w3id.org/framester/vn/vn31/data/Alert_37090000
https://w3id.org/framester/pb/pbdata/alert.01__1	alert.01	ARG1	https://w3id.org/framester/vn/vn31/data/Topic.alert_37090000	Topic	Alert_37090000	https://w3id.org/framester/vn/vn31/data/Alert_37090000
https://w3id.org/framester/pb/pbdata/alert.01__2	alert.01	ARG2	https://w3id.org/framester/vn/vn31/data/Recipient.alert_37090000	Recipient	Alert_37090000	https://w3id.org/framester/vn/vn31/data/Alert_37090000
https://w3id.org/framester/pb/pbdata/alert.01__2	alert.01	ARG2	https://w3id.org/framester/vn/vn31/data/Topic.alert_37090000	Topic	Alert_37090000	https://w3id.org/framester/vn/vn31/data/Alert_37090000
https://w3id.org/framester/pb/pbdata/alienate.01__0	alienate.01	ARG0	https://w3id.org/framester/vn/vn31/data/Stimulus.alienate_31010000	Stimulus	Alienate_31010000	https://w3id.org/framester/vn/vn31/data/Alienate_31010000
https://w3id.org/framester/pb/pbdata/alienate.01__1	alienate.01	ARG1	https://w3id.org/framester/vn/vn31/data/Experiencer.alienate_31010000	Experiencer	Alienate_31010000	https://w3id.org/framester/vn/vn31/data/Alienate_31010000
https://w3id.org/framester/pb/pbdata/allege.01__0	allege.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.allege_37070000	Agent	Allege_37070000	https://w3id.org/framester/vn/vn31/data/Allege_37070000
https://w3id.org/framester/pb/pbdata/allege.01__1	allege.01	ARG1	https://w3id.org/framester/vn/vn31/data/Topic.allege_37070000	Topic	Allege_37070000	https://w3id.org/framester/vn/vn31/data/Allege_37070000
https://w3id.org/framester/pb/pbdata/allege.01__2	allege.01	ARG2	https://w3id.org/framester/vn/vn31/data/Recipient.allege_37070000	Recipient	Allege_37070000	https://w3id.org/framester/vn/vn31/data/Allege_37070000
https://w3id.org/framester/pb/pbdata/alleviate.01__0	alleviate.01	ARG0	https://w3id.org/framester/vn/vn31/data/Cause.alleviate_80000000	Cause	Alleviate_80000000	https://w3id.org/framester/vn/vn31/data/Alleviate_80000000
https://w3id.org/framester/pb/pbdata/alleviate.01__1	alleviate.01	ARG1	https://w3id.org/framester/vn/vn31/data/Theme.alleviate_80000000	Theme	Alleviate_80000000	https://w3id.org/framester/vn/vn31/data/Alleviate_80000000
https://w3id.org/framester/pb/pbdata/allocate.01__0	allocate.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.allocate_13030000	Agent	Allocate_13030000	https://w3id.org/framester/vn/vn31/data/Allocate_13030000
https://w3id.org/framester/pb/pbdata/allocate.01__1	allocate.01	ARG1	https://w3id.org/framester/vn/vn31/data/Theme.allocate_13030000	Theme	Allocate_13030000	https://w3id.org/framester/vn/vn31/data/Allocate_13030000
https://w3id.org/framester/pb/pbdata/allocate.01__2	allocate.01	ARG2	https://w3id.org/framester/vn/vn31/data/Goal.allocate_13030000	Goal	Allocate_13030000	https://w3id.org/framester/vn/vn31/data/Allocate_13030000
https://w3id.org/framester/pb/pbdata/allot.01__0	allot.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.allot_13030000	Agent	Allot_13030000	https://w3id.org/framester/vn/vn31/data/Allot_13030000
https://w3id.org/framester/pb/pbdata/allot.01__1	allot.01	ARG1	https://w3id.org/framester/vn/vn31/data/Theme.allot_13030000	Theme	Allot_13030000	https://w3id.org/framester/vn/vn31/data/Allot_13030000
https://w3id.org/framester/pb/pbdata/allot.01__2	allot.01	ARG2	https://w3id.org/framester/vn/vn31/data/Goal.allot_13030000	Goal	Allot_13030000	https://w3id.org/framester/vn/vn31/data/Allot_13030000
https://w3id.org/framester/pb/pbdata/allow.01__0	allow.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.allow_60000000	Agent	Allow_60000000	https://w3id.org/framester/vn/vn31/data/Allow_60000000
https://w3id.org/framester/pb/pbdata/allow.01__0	allow.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.allow_64000000	Agent	Allow_64000000	https://w3id.org/framester/vn/vn31/data/Allow_64000000
https://w3id.org/framester/pb/pbdata/allow.01__0	allow.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.allow_65000000	Agent	Allow_65000000	https://w3id.org/framester/vn/vn31/data/Allow_65000000
https://w3id.org/framester/pb/pbdata/allow.01__1	allow.01	ARG1	https://w3id.org/framester/vn/vn31/data/Location.allow_65000000	Location	Allow_65000000	https://w3id.org/framester/vn/vn31/data/Allow_65000000
https://w3id.org/framester/pb/pbdata/allow.01__1	allow.01	ARG1	https://w3id.org/framester/vn/vn31/data/Theme.allow_64000000	Theme	Allow_64000000	https://w3id.org/framester/vn/vn31/data/Allow_64000000
https://w3id.org/framester/pb/pbdata/allow.01__1	allow.01	ARG1	https://w3id.org/framester/vn/vn31/data/Theme.allow_65000000	Theme	Allow_65000000	https://w3id.org/framester/vn/vn31/data/Allow_65000000
https://w3id.org/framester/pb/pbdata/allow.01__1	allow.01	ARG1	https://w3id.org/framester/vn/vn31/data/Topic.allow_60000000	Topic	Allow_60000000	https://w3id.org/framester/vn/vn31/data/Allow_60000000
https://w3id.org/framester/pb/pbdata/allow.01__C-A	allow.01	ARG-C-A1	https://w3id.org/framester/vn/vn31/data/Theme.allow_64000000	Theme	Allow_64000000	https://w3id.org/framester/vn/vn31/data/Allow_64000000
https://w3id.org/framester/pb/pbdata/allow.02__2	allow.02	ARG2	https://w3id.org/framester/vn/vn31/data/Theme.allow_64000000	Theme	Allow_64000000	https://w3id.org/framester/vn/vn31/data/Allow_64000000
https://w3id.org/framester/pb/pbdata/ally.01__0	ally.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.ally_71000000	Agent	Ally_71000000	https://w3id.org/framester/vn/vn31/data/Ally_71000000
https://w3id.org/framester/pb/pbdata/ally.01__2	ally.01	ARG2	https://w3id.org/framester/vn/vn31/data/Co-Agent.ally_71000000	Co-Agent	Ally_71000000	https://w3id.org/framester/vn/vn31/data/Ally_71000000
https://w3id.org/framester/pb/pbdata/alter.01__0	alter.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.alter_26060100	Agent	Alter_26060100	https://w3id.org/framester/vn/vn31/data/Alter_26060100
https://w3id.org/framester/pb/pbdata/alter.01__0	alter.01	ARG0	https://w3id.org/framester/vn/vn31/data/Agent.alter_45040000	Agent	Alter_45040000	https://w3id.org/framester/vn/vn31/data/Alter_45040000
